drug_id,matched_sig_id,matched_cell_id,matched_pert_id,matched_pert_iname,match_score,second_score,margin,above_threshold
3820146d1,CPC014_SKB_24H:BRD-A67748489-001-06-8:10,SKB,BRD-A67748489,K-858,0.17434647332168357,0.16751864113591813,0.006827832185765437,False
3851faee1,DOS032_A549_24H:BRD-K28312904-001-01-7:4.96,A549,BRD-K28312904,BRD-K28312904,0.15302440405522516,0.15066661310894439,0.0023577909462807745,False
3854c48c5,CPC001_HCC515_6H:BRD-A95939040-008-03-3:10,HCC515,BRD-A95939040,sertaconazole,0.1544439845003125,0.15263106603890292,0.001812918461409574,False
3859c44f3,LJP002_BT20_24H:BRD-K51575138-001-07-4:2,BT20,BRD-K51575138,TPCA-1,0.15712177536146305,0.15234342176316296,0.004778353598300089,False
3861e02b7,CPC006_WSUDLCL2_6H:BRD-K61829047-001-01-6:10,WSUDLCL2,BRD-K61829047,7b-cis,0.1587828473828603,0.1553675541978678,0.0034152931849925072,False
38839e72e,CPC003_HA1E_24H:BRD-K65417056-003-03-6:10,HA1E,BRD-K65417056,meprylcaine,0.1682843614255674,0.16465795583808435,0.0036264055874830614,False
3894818c6,CPC015_PHH_24H:BRD-K81839095-001-04-6:10,PHH,BRD-K81839095,estrone,0.15479318362816447,0.14632944481303864,0.008463738815125826,False
38a70d0e1,CPC006_PL21_6H:BRD-A35108200-001-04-7:10,PL21,BRD-A35108200,dexamethasone,0.1584691368466118,0.15568934719060182,0.0027797896560099733,False
38ae82552,LJP001_MCF7_6H:BRD-K36740062-001-02-5:2,MCF7,BRD-K36740062,GSK-1070916,0.1546240981527533,0.1467305238986661,0.00789357425408721,False
38b3fa4be,CPC019_A375_6H:BRD-A71707563-001-07-5:10,A375,BRD-A71707563,BRD-A71707563,0.1595637506692532,0.15204657514948555,0.00751717551976766,False
38b46f034,CPC009_MCF7_6H:BRD-K68020183-001-01-9:10,MCF7,BRD-K68020183,BRD-K68020183,0.15297834565477267,0.14088875504925913,0.01208959060551354,False
38c318006,DOS043_HT29_24H:BRD-K71401720-001-01-6:5.19,HT29,BRD-K71401720,BRD-K71401720,0.16907658282960603,0.16501322387889716,0.004063358950708862,False
38c7052a2,DOS016_VCAP_6H:BRD-K43820987-001-01-0:5.12,VCAP,BRD-K43820987,BRD-K43820987,0.17926694542498003,0.16609479173137137,0.013172153693608663,False
38edb23a3,DOS032_MCF7_24H:BRD-K18048820-001-01-0:5.03,MCF7,BRD-K18048820,BRD-K18048820,0.15703797635797806,0.1567200570327139,0.0003179193252641488,False
3941eeadd,DOS031_PC3_24H:BRD-K91076377-001-01-8:5.14,PC3,BRD-K91076377,BRD-K91076377,0.1575863886434604,0.1493517939042847,0.008234594739175677,False
394afe33e,DOS032_MCF7_24H:BRD-K38468651-001-01-0:5.15,MCF7,BRD-K38468651,BRD-K38468651,0.18120404039019153,0.15360355749826557,0.02760048289192596,False
394c2d495,CPC006_H1299_6H:BRD-K89732114-001-05-9:10,H1299,BRD-K89732114,trifluoperazine,0.16452787182725145,0.15750438277789652,0.007023489049354931,False
39631cf46,CPC006_RMUGS_6H:BRD-K74236984-001-01-4:10,RMUGS,BRD-K74236984,UNC-0321,0.14196387992657872,0.1386725475181938,0.003291332408384917,False
399610c85,CPC019_A375_6H:BRD-K94127894-001-01-0:10,A375,BRD-K94127894,SA-89068,0.1735339128143576,0.17266779833215729,0.0008661144822003086,False
3997d81ed,DOS057_PC3_24H:BRD-K59744203-001-01-1:5,PC3,BRD-K59744203,BRD-K59744203,0.16351072877202466,0.1550518041276652,0.008458924644359461,False
399cbeb3e,CPC015_HEPG2_6H:BRD-A50675702-001-04-8:10,HEPG2,BRD-A50675702,fipronil,0.15497828112296808,0.14871704144418058,0.0062612396787875,False
39b5b0061,CPC013_NEU_24H:BRD-K56287385-001-01-4:10,NEU,BRD-K56287385,ST-001903,0.14074646009522207,0.14052320492009662,0.00022325517512544746,False
39bf78cd6,DOS031_PC3_24H:BRD-K51823671-001-01-4:5.12,PC3,BRD-K51823671,BRD-K51823671,0.16942706252800782,0.14904214595737791,0.020384916570629907,False
39c89cdd4,NMH002_NEU_24H:BRD-K32610195-001-14-9:10,NEU,BRD-K32610195,androstenedione,0.1682863844258362,0.15630135235442003,0.011985032071416185,False
39cc616d2,CPC018_MCF7_6H:BRD-A31521121-001-15-7:10,MCF7,BRD-A31521121,methocarbamol,0.20470190581563613,0.20299002932770616,0.0017118764879299753,False
39da37e4d,CPC009_VCAP_24H:BRD-K85853911-001-01-1:10,VCAP,BRD-K85853911,KUC104542N,0.1650018429601695,0.16083520751242578,0.004166635447743733,False
39e755d09,CPC009_HEPG2_6H:BRD-K31453413-001-05-9:10,HEPG2,BRD-K31453413,BRD-K31453413,0.1771925794613336,0.17484683719000974,0.002345742271323864,False
3a02fdb9b,CPC006_NCIH596_6H:BRD-K82746043-001-03-7:10,NCIH596,BRD-K82746043,navitoclax,0.15023217951511317,0.1479275386683155,0.0023046408467976565,False
3a30e96c4,CPC010_PC3_6H:BRD-K54168141-001-05-4:10,PC3,BRD-K54168141,BRD-K54168141,0.1519373400237458,0.14818387376466569,0.0037534662590801016,False
3a371596a,DOS027_VCAP_24H:BRD-K11415638-001-01-0:5.02,VCAP,BRD-K11415638,BRD-K11415638,0.1433443164537442,0.14110734780003228,0.0022369686537119238,False
3a383db4a,DOS057_MCF7_24H:BRD-K76050206-001-01-9:5,MCF7,BRD-K76050206,BRD-K76050206,0.1641367807499871,0.16102422727890836,0.0031125534710787495,False
3a3f16d5b,LJP001_MCF7_24H:BRD-K64890080-001-09-6:2,MCF7,BRD-K64890080,BI-2536,0.14019212726278152,0.12727271206286206,0.01291941519991946,False
3a609039d,PCLB002_HCC515_24H:BRD-A60070924:1.11,HCC515,BRD-A60070924,alpha-estradiol,0.1759123727413244,0.17110698631495777,0.004805386426366631,False
3a8369e1d,DOS027_VCAP_24H:BRD-K71087530-001-01-3:5.02,VCAP,BRD-K71087530,BRD-K71087530,0.1628991345196989,0.15286380220744494,0.010035332312253953,False
3a904cbae,HDAC002_PC3_24H:BRD-K00627859-001-03-1:1.25,PC3,BRD-K00627859,tubastatin-a,0.16612122859481404,0.14518872473816746,0.020932503856646578,False
3a9e165e8,DOSBIO001_NEU_24H:BRD-K74381836:10.0448,NEU,BRD-K74381836,SA-1921456,0.15924391866658383,0.15478715684347324,0.004456761823110583,False
3afc0fb95,CPC009_HEPG2_6H:BRD-K59139557-001-01-6:10,HEPG2,BRD-K59139557,BRD-K59139557,0.1517944491728707,0.14888281716476062,0.0029116320081100655,False
3b08c3dce,CPC019_HCC515_6H:BRD-K16046246-001-01-2:10,HCC515,BRD-K16046246,BRD-K16046246,0.18144358893884519,0.17030380830277272,0.01113978063607246,False
3b1b7319a,DOSBIO001_A375_24H:BRD-K06188347:9.90407,A375,BRD-K06188347,BRD-K06188347,0.1520318713713945,0.14464958019220256,0.007382291179191952,False
3b2bdd584,CPC019_PC3_6H:BRD-K27151060-001-01-0:10,PC3,BRD-K27151060,BRD-K27151060,0.15236908745637967,0.14891126342794897,0.0034578240284307005,False
3b37339aa,CPC009_HEPG2_6H:BRD-A60784279-001-05-6:10,HEPG2,BRD-A60784279,BRD-A60784279,0.14929137099442985,0.14856387252548797,0.0007274984689418784,False
3b3ba1d13,DOS028_VCAP_24H:BRD-K06832445-001-01-6:5,VCAP,BRD-K06832445,BRD-K06832445,0.16538804852625114,0.159796211366978,0.005591837159273139,False
3b3c74070,CPC006_A549_24H:BRD-K83213911-001-02-8:80,A549,BRD-K83213911,PF-750,0.17101966969759125,0.15406902946100912,0.016950640236582132,False
3b55a4a69,DOS039_A375_24H:BRD-K33116513-001-01-8:5.09,A375,BRD-K33116513,BRD-K33116513,0.15186701361483995,0.1510607336272352,0.0008062799876047411,False
3b5a343a7,CPC006_RKO_6H:BRD-K82746043-001-03-7:10,RKO,BRD-K82746043,navitoclax,0.16054989007440384,0.15853968212622133,0.0020102079481825186,False
3bab16931,CPC006_A549_6H:BRD-K93023739-001-01-1:6,A549,BRD-K93023739,IKK-inhibitor-X,0.17588452994219045,0.16606424188057617,0.00982028806161428,False
3bb4bf1e5,DOS034_MCF7_24H:BRD-K19642661-001-01-1:4.9,MCF7,BRD-K19642661,BRD-K19642661,0.16251363476183045,0.16011302337256506,0.0024006113892653946,False
3bc819237,NMH002_NEU_6H:BRD-K39965020-001-05-9:10,NEU,BRD-K39965020,doconexent,0.1587540254205199,0.15136338831046403,0.007390637110055859,False
3befd988e,CPC013_A549_6H:BRD-K45818044-001-01-3:10,A549,BRD-K45818044,SA-425500,0.16566571374493144,0.1573438311882727,0.00832188255665875,False
3bfc87fbd,CPC016_NEU_24H:BRD-K70778732-003-15-0:10,NEU,BRD-K70778732,trazodone,0.1794193325693303,0.13972794318961232,0.03969138937971797,False
3c0fc3e91,DOS021_VCAP_24H:BRD-K66632266-001-01-3:5.01,VCAP,BRD-K66632266,BRD-K66632266,0.1976945218929001,0.15257317975365367,0.04512134213924643,False
3c195fc5b,CPC007_HCC515_6H:BRD-K17203693-001-04-0:10,HCC515,BRD-K17203693,BRD-K17203693,0.16876000939737165,0.1422612957524738,0.026498713644897864,False
3c1f654ab,DOSBIO002_NEU_24H:BRD-K41878610:10.0787,NEU,BRD-K41878610,BRD-K41878610,0.13909052109389924,0.13332826002687215,0.005762261067027097,False
3c2e9dbd5,CPC014_ASC_24H:BRD-K66902379-001-01-4:10,ASC,BRD-K66902379,BRD-K66902379,0.15416083375107625,0.1463871322970164,0.007773701454059867,False
3c325b529,DOS051_A549_24H:BRD-K75394059-001-01-0:4.97,A549,BRD-K75394059,BRD-K75394059,0.1547792622755525,0.14984824147539394,0.004931020800158559,False
3c39c920a,CPC007_A549_6H:BRD-A24021119-001-06-0:10,A549,BRD-A24021119,BRD-A24021119,0.1753328166108895,0.15625777014757225,0.019075046463317258,False
3c4369618,CPC020_MCF7_24H:BRD-K46499837-001-01-2:10,MCF7,BRD-K46499837,BRD-K46499837,0.1636702726254295,0.15740618401187811,0.006264088613551377,False
3c4992a3d,CVD001_HUH7_24H:BRD-K41878610-001-01-5:10.0787,HUH7,BRD-K41878610,BRD-K41878610,0.15678652904294,0.15000236322696547,0.006784165815974519,False
3c6a6673a,CPC013_PC3_24H:BRD-K76908866-001-01-9:10,PC3,BRD-K76908866,CP-724714,0.17481805817504692,0.16992046573541197,0.004897592439634946,False
3c8c824ff,DOS058_A375_24H:BRD-K84792586-019-01-8:5,A375,BRD-K84792586,BRD-K84792586,0.16835421052284208,0.16709651519508537,0.0012576953277567138,False
3cbb7b22b,NMH002_NPC_6H:BRD-K01638814-050-01-2:10,NPC,BRD-K01638814,rilmenidine,0.17560696146773805,0.1657140319809134,0.009892929486824659,False
3cc579952,CPC012_VCAP_6H:BRD-K49372556-001-01-7:10,VCAP,BRD-K49372556,mofezolac,0.16629211078746484,0.13671786246324774,0.029574248324217095,False
3cda750b5,CPC016_NEU_24H:BRD-K83508485-001-01-9:10,NEU,BRD-K83508485,FK-888,0.15825578223029224,0.14859286978225913,0.009662912448033106,False
3cdc48274,DOS050_MCF7_24H:BRD-K80284099-001-01-8:5,MCF7,BRD-K80284099,BRD-K80284099,0.16695469428239135,0.16098350270479994,0.005971191577591406,False
3ce3a519e,HDAC002_HA1E_24H:BRD-K64024097-001-02-8:0.3125,HA1E,BRD-K64024097,BRD-K64024097,0.15520539918697687,0.14164762024286362,0.013557778944113252,False
3cf403f44,CPC004_HA1E_6H:BRD-K56558538-003-02-8:10,HA1E,BRD-K56558538,ambroxol,0.17482994979855077,0.15618265828062433,0.018647291517926434,False
3d08fafe8,CPC006_HCC515_6H:BRD-K23363278-001-01-3:1,HCC515,BRD-K23363278,CYT-997,0.16892600066596128,0.16780243587374963,0.001123564792211651,False
3d0f74957,CPC004_A375_6H:BRD-A79981887-003-09-9:10,A375,BRD-A79981887,midodrine,0.15816863481453639,0.15202540023414346,0.006143234580392926,False
3d4298d4a,RAD001_PC3_24H:BRD-K57545991-050-16-5:0.0412,PC3,BRD-K57545991,enalapril,0.16753091745994791,0.15658576066605934,0.010945156793888577,False
3d451870a,CPC002_HCC515_6H:BRD-K87048468-003-01-9:10,HCC515,BRD-K87048468,RS-102221,0.16236860074688764,0.15494008561995926,0.007428515126928381,False
3d5464736,DOS043_HT29_24H:BRD-K79781870-001-01-1:5.33,HT29,BRD-K79781870,BRD-K79781870,0.15728995528385506,0.15056684134157192,0.006723113942283143,False
3d6cf8034,CPC006_RMUGS_6H:BRD-K41087962-001-01-7:0.63,RMUGS,BRD-K41087962,BRD-K41087962,0.1824812328750096,0.1793867148250618,0.003094518049947814,False
3d7235516,DOS011_VCAP_6H:BRD-K41652832-001-01-6:5.38,VCAP,BRD-K41652832,BRD-K41652832,0.1650172315327688,0.15828324333168386,0.006733988201084923,False
3d75ef235,DOS052_HT29_24H:BRD-K81418486:0.5,HT29,BRD-K81418486,vorinostat,0.15875611879178614,0.1547653284279614,0.003990790363824742,False
3daf3ab5b,DOS060_A549_24H:BRD-K64417176-001-01-0:5,A549,BRD-K64417176,BRD-K64417176,0.15926225400015823,0.15388827027599306,0.005373983724165171,False
3db193b3b,BRAF001_A375_6H:BRD-K16478699-001-05-0:0.15625,A375,BRD-K16478699,PLX-4720,0.14393302819178455,0.14110569119074526,0.002827337001039293,False
3dbaab6f8,DOS056_MCF7_24H:BRD-K66340791-001-01-7:5,MCF7,BRD-K66340791,BRD-K66340791,0.1391568521991298,0.13859577199903034,0.0005610802000994564,False
3df6fc891,CPC002_VCAP_24H:BRD-K52620403-015-02-6:10,VCAP,BRD-K52620403,STO-609,0.15995795727915865,0.15414041602068598,0.005817541258472669,False
3e0223fe5,CPC003_PC3_6H:BRD-K00824317-001-03-0:10,PC3,BRD-K00824317,fludroxycortide,0.1744535837108222,0.16692982635734405,0.0075237573534781554,False
3e163d571,DOS046_A549_24H:BRD-K15419834-001-01-0:5,A549,BRD-K15419834,BRD-K15419834,0.1735890341226752,0.1711335923441909,0.0024554417784843074,False
3e1d18e1d,DOS047_A375_24H:BRD-K80398603-001-01-5:5.01,A375,BRD-K80398603,BRD-K80398603,0.18182416423656766,0.15869550604164295,0.02312865819492471,False
3e2f492de,DOS002_VCAP_24H:BRD-K00270349-001-01-2:4.93,VCAP,BRD-K00270349,BRD-K00270349,0.1837299031083636,0.16112174017850608,0.02260816292985751,False
3e59ffa07,CPC006_HA1E_24H:BRD-A81541225-001-02-7:10,HA1E,BRD-A81541225,oligomycin-a,0.15329715921635276,0.15168240074109263,0.0016147584752601307,False
3e5ede2f6,CPC005_A549_6H:BRD-K09255212-001-04-2:10,A549,BRD-K09255212,clioquinol,0.15371933669105386,0.15258165958595965,0.0011376771050942147,False
3e677daea,DOS052_A375_24H:BRD-K12974237-001-02-8:5.01,A375,BRD-K12974237,BRD-K12974237,0.16142780844971655,0.15715314360580404,0.004274664843912507,False
3e6b4e4cb,CPC016_MCF7_24H:BRD-K21283037-003-06-2:10,MCF7,BRD-K21283037,riluzole,0.16437490803076438,0.15709978906752253,0.0072751189632418445,False
3e6baa5f6,DOS060_A549_24H:BRD-K62794454-001-01-7:5,A549,BRD-K62794454,BRD-K62794454,0.16363965097843453,0.15683025289469574,0.006809398083738788,False
3e7f719a5,DOSBIO002_A375_24H:BRD-K40064462:10.0259,A375,BRD-K40064462,BRD-K40064462,0.1691853803189619,0.12829070923373947,0.040894671085222434,False
3e99aea6b,DOS040_HT29_24H:BRD-K38011931-001-01-0:5.01,HT29,BRD-K38011931,BRD-K38011931,0.17091635899771024,0.16367166963398402,0.007244689363726214,False
3e9fc2514,CPC013_ASC_24H:BRD-U68942961-000-01-2:10,ASC,BRD-U68942961,JW-7-24-1,0.17625889347036242,0.14869104640751496,0.027567847062847456,False
3ea303373,DOS039_A375_24H:BRD-K99643744-001-01-3:5.27,A375,BRD-K99643744,BRD-K99643744,0.1618681670022073,0.16172693141053837,0.00014123559166892563,False
3ec1add16,CPC008_A375_24H:BRD-A66604020-001-01-1:10,A375,BRD-A66604020,BRD-A66604020,0.17407606752614063,0.15382427645852717,0.02025179106761346,False
3ed7ea58f,CPC014_HEPG2_6H:BRD-K01493881-001-20-3:10,HEPG2,BRD-K01493881,apigenin,0.15433638110153985,0.1489899472907913,0.005346433810748563,False
3ee3c4f73,CPC015_A549_6H:BRD-A93206962-001-01-2:10,A549,BRD-A93206962,L-755507,0.16765470946550856,0.16305361469138033,0.004601094774128234,False
3f0bd259a,CPC006_NCIH596_6H:BRD-K59962020-001-06-9:10,NCIH596,BRD-K59962020,CHEMBL-374350,0.16178514738357896,0.15527064091867412,0.00651450646490484,False
3f262a342,LJP001_MDAMB231_24H:BRD-K84085265-001-02-1:0.08,MDAMB231,BRD-K84085265,CG-930,0.16336854624432362,0.1554356512323794,0.007932895011944219,False
3f2f378cf,DOS027_VCAP_24H:BRD-K84121492-001-01-1:5.02,VCAP,BRD-K84121492,BRD-K84121492,0.15010489682236844,0.14871126447256416,0.0013936323498042746,False
3f374d199,CPC011_HA1E_6H:BRD-K02227374-003-04-8:10,HA1E,BRD-K02227374,milnacipran,0.1523060451397167,0.1452324369223081,0.0070736082174086,False
3f3f003bc,DOS007_VCAP_24H:BRD-K41779994-001-01-1:5.17,VCAP,BRD-K41779994,BRD-K41779994,0.17455823639707074,0.15472176861662126,0.01983646778044948,False
3f40f8f4b,CPC016_ASC_24H:BRD-K83637872-001-01-7:10,ASC,BRD-K83637872,SANT-1,0.16277768904977435,0.158164093176414,0.004613595873360354,False
3f472c8fb,PCLB001_MCF7_6H:BRD-K58044374-001-01-0:2.5,MCF7,BRD-K58044374,AT1-SHH-29,0.16063518750734093,0.15858698269253654,0.0020482048148043885,False
3f4bbc519,DOSBIO001_PC3_24H:BRD-K19677752:10.0343,PC3,BRD-K19677752,BRD-K19677752,0.17662182711273602,0.1732838697661398,0.0033379573465962264,False
3f5098e6a,CPC006_SKLU1_6H:BRD-K61033289-001-01-2:10,SKLU1,BRD-K61033289,15-delta-prostaglandin-j2,0.17862371408656152,0.16473143541469626,0.013892278671865266,False
3f60092bc,CPC006_JHUEM2_6H:BRD-K95609758-001-02-9:10,JHUEM2,BRD-K95609758,BMS-191011,0.1993723718277996,0.18993161418992532,0.009440757637874275,False
3f7f6b800,CPC018_MCF7_6H:BRD-K32188552-300-01-6:10,MCF7,BRD-K32188552,BRD-K32188552,0.1731822473888494,0.14924996899865667,0.02393227839019274,False
3f8e9f8cf,CPC004_A375_6H:BRD-A54487287-001-03-9:10,A375,BRD-A54487287,cortisone-acetate,0.16894030657152542,0.14759479638466788,0.02134551018685754,False
3f9dd627f,CPC009_A549_24H:BRD-K26300881-001-03-7:10,A549,BRD-K26300881,KU-C103867,0.16253506532868522,0.14894284223943405,0.013592223089251176,False
3fa81b23a,DOS055_HT29_24H:BRD-K33842318-001-01-6:5,HT29,BRD-K33842318,BRD-K33842318,0.1500398219709877,0.14741541577900147,0.0026244061919862283,False
3fab0ee6f,CPC006_WSUDLCL2_6H:BRD-K35960502-001-10-1:10,WSUDLCL2,BRD-K35960502,niclosamide,0.1645048647507944,0.16280104157558867,0.001703823175205732,False
3fadbae37,DOS026_VCAP_6H:BRD-K26862321-001-01-8:5.03,VCAP,BRD-K26862321,BRD-K26862321,0.1492488454555668,0.13969045059827617,0.009558394857290625,False
3fc86d9c1,CPC006_EFO27_6H:BRD-K37865504-001-02-5:10,EFO27,BRD-K37865504,LY-2183240,0.14799750252234647,0.13859272034776016,0.009404782174586318,False
3fcf6c45a,CPC012_PHH_24H:BRD-K02701279-001-01-8:10,PHH,BRD-K02701279,BRD-K02701279,0.14894868864629549,0.1454507604908244,0.0034979281554710917,False
3fe1f2d3a,CPC004_VCAP_6H:BRD-A80017228-001-15-8:10,VCAP,BRD-A80017228,bendroflumethiazide,0.15063116581072275,0.14666383695549204,0.003967328855230712,False
3ff075492,CPC009_HA1E_6H:BRD-K76951091-019-01-8:10,HA1E,BRD-K76951091,BRD-K76951091,0.16231656749206982,0.15622264145504708,0.0060939260370227455,False
4022545bc,DOS048_A549_24H:BRD-K32655366-001-01-4:5.02,A549,BRD-K32655366,BRD-K32655366,0.15810216298591967,0.1515436309082289,0.006558532077690776,False
404af8899,CPC011_PC3_24H:BRD-K37991163-050-13-5:10,PC3,BRD-K37991163,paroxetine,0.1682898374690713,0.16584070276297838,0.002449134706092926,False
404d8b3ae,CPC013_NPC_24H:BRD-K74606027-001-01-7:10,NPC,BRD-K74606027,BRD-K74606027,0.15771873024026195,0.1468206122162634,0.010898118023998538,False
404e713a8,DOS034_MCF7_24H:BRD-K54730162-001-01-4:5.03,MCF7,BRD-K54730162,BRD-K54730162,0.16970220596267926,0.15703233369153352,0.012669872271145743,False
405277073,CPC014_HEPG2_6H:BRD-K60460488-066-01-0:10,HEPG2,BRD-K60460488,nelfinavir,0.16603095456705513,0.15909307896733588,0.0069378755997192565,False
4055d26a8,CPC005_A549_6H:BRD-A65280694-003-03-8:10,A549,BRD-A65280694,molindone,0.16634642228587804,0.16210229968479734,0.004244122601080702,False
408ac68a0,CPC018_MCF7_6H:BRD-K06014311-001-01-2:10,MCF7,BRD-K06014311,DH-97,0.16545765079498115,0.16473061108096287,0.0007270397140182738,False
40accea77,CPC001_HCC515_6H:BRD-K12120659-305-01-4:10,HCC515,BRD-K12120659,GR-144053,0.15331135505270954,0.15143786918912433,0.0018734858635852114,False
40b109426,CPC017_SKB_24H:BRD-K67860401-001-01-5:10,SKB,BRD-K67860401,AR-A014418,0.16141475358445612,0.16051758419054918,0.0008971693939069381,False
40b490d82,DOS033_HT29_24H:BRD-K41862560-001-01-9:5.08,HT29,BRD-K41862560,BRD-K41862560,0.15049544719771007,0.1417607933825637,0.008734653815146376,False
40b79dd0f,RAD001_MCF7_6H:BRD-K64052750-001-04-3:0.0015,MCF7,BRD-K64052750,gefitinib,0.16463889652698777,0.15577931800563316,0.008859578521354605,False
40b898b08,CPC006_HCC515_6H:BRD-K23363278-001-01-3:1,HCC515,BRD-K23363278,CYT-997,0.1646633207284189,0.15333549315446066,0.011327827573958255,False
40bfdfbb7,CPC018_HT29_6H:BRD-K65503129-001-04-8:10,HT29,BRD-K65503129,CCT-018159,0.16136371743074135,0.1475479685336572,0.013815748897084146,False
40f9caec1,DOS051_HT29_24H:BRD-M02207845-001-01-9:5.03,HT29,BRD-M02207845,BRD-M02207845,0.14136539894570804,0.14056260068851598,0.0008027982571920667,False
411184db3,CPC012_MCF7_6H:BRD-A06131576-001-01-6:10,MCF7,BRD-A06131576,BRD-A06131576,0.15454920503035716,0.14840536242722968,0.006143842603127475,False
412428305,DOSBIO002_NPC_24H:BRD-K48527688:10.0287,NPC,BRD-K48527688,BRD-K48527688,0.15176632857476027,0.1507075726848997,0.0010587558898605687,False
41267bb69,CPC014_A375_6H:BRD-K89014967-001-01-9:10,A375,BRD-K89014967,AS-703026,0.1568923421448204,0.15002682736074102,0.006865514784079374,False
4163bb419,PCLB002_MCF7_24H:BRD-K88742110:0.04,MCF7,BRD-K88742110,PCI-34051,0.1587320030064059,0.15212443277666268,0.006607570229743204,False
418057db7,ERG014_VCAP_24H:BRD-K75023015-001-01-8:10.0142,VCAP,BRD-K75023015,BRD-K75023015,0.15849176822986172,0.1556607831385946,0.002830985091267113,False
420d7c087,CPC006_SNUC5_6H:BRD-K99818283-001-01-8:10,SNUC5,BRD-K99818283,PIK-90,0.15160860731854287,0.14540685865302982,0.0062017486655130405,False
42446ee76,CPC006_AGS_6H:BRD-K15563106-001-08-1:177.6,AGS,BRD-K15563106,phloretin,0.1485085956049572,0.14515056919478608,0.0033580264101711055,False
42591280c,CPC012_MCF7_24H:BRD-K05114711-001-01-7:10,MCF7,BRD-K05114711,RAN-27,0.16713967312599773,0.16478727107311986,0.002352402052877872,False
425a7f158,CPC004_HCC515_24H:BRD-K00603606-003-13-3:10,HCC515,BRD-K00603606,ticlopidine,0.15164737861224764,0.14890295582276575,0.002744422789481893,False
4261791cf,CPC005_VCAP_6H:BRD-K48311056-003-01-7:10,VCAP,BRD-K48311056,BRD-K48311056,0.18337458640960086,0.17728503395525422,0.006089552454346642,False
427005627,DOS047_A549_24H:BRD-K75693278-001-01-0:4.77,A549,BRD-K75693278,SA-1458985,0.15936171505810284,0.15438300732183718,0.0049787077362656584,False
42800f350,DOS010_VCAP_6H:BRD-K75867134-001-01-4:5.01,VCAP,BRD-K75867134,BRD-K75867134,0.1564145212778935,0.15171696082595615,0.004697560451937338,False
4297c90d6,CPC017_PHH_24H:BRD-A17453586-003-01-5:10,PHH,BRD-A17453586,MDL-72832,0.16479163778246037,0.15671988038029772,0.00807175740216265,False
